index;Sexo;Comunidades y Ciudades Autónomas;Periodo;Edad;Total
6541;Hombres;09 Cataluña;2012;De 85 a 89 años;105422.0
6542;Hombres;09 Cataluña;2012;De 90 a 94 años;14285.0
6543;Hombres;09 Cataluña;2012;Menos de 1 año;39816.0
6544;Hombres;09 Cataluña;2012;Todas las edades;3691318.0
6545;Hombres;09 Cataluña;2013;95 y más años;3054.0
6546;Hombres;09 Cataluña;2013;De 1 a 14 años;572890.0
6547;Hombres;09 Cataluña;2013;De 15 a 29 años;567661.0
6548;Hombres;09 Cataluña;2013;De 30 a 39 años;626542.0
6549;Hombres;09 Cataluña;2013;De 40 a 44 años;323376.0
6550;Hombres;09 Cataluña;2013;De 45 a 49 años;293569.0
6551;Hombres;09 Cataluña;2013;De 50 a 54 años;252752.0
6552;Hombres;09 Cataluña;2013;De 55 a 59 años;220376.0
6553;Hombres;09 Cataluña;2013;De 60 a 64 años;192684.0
6554;Hombres;09 Cataluña;2013;De 65 a 69 años;176233.0
6555;Hombres;09 Cataluña;2013;De 70 a 74 años;129403.0
6556;Hombres;09 Cataluña;2013;De 75 a 79 años;111344.0
6557;Hombres;09 Cataluña;2013;De 80 a 84 años;86948.0
6558;Hombres;09 Cataluña;2013;De 85 a 89 años;110293.0
6559;Hombres;09 Cataluña;2013;De 90 a 94 años;15683.0
6560;Hombres;09 Cataluña;2013;Menos de 1 año;36817.0
6561;Hombres;09 Cataluña;2013;Todas las edades;3655110.0
6562;Hombres;09 Cataluña;2014;95 y más años;3114.0
6563;Hombres;09 Cataluña;2014;De 1 a 14 años;571247.0
6564;Hombres;09 Cataluña;2014;De 15 a 29 años;559520.0
6565;Hombres;09 Cataluña;2014;De 30 a 39 años;597023.0
6566;Hombres;09 Cataluña;2014;De 40 a 44 años;328670.0
6567;Hombres;09 Cataluña;2014;De 45 a 49 años;294349.0
6568;Hombres;09 Cataluña;2014;De 50 a 54 años;259132.0
6569;Hombres;09 Cataluña;2014;De 55 a 59 años;225766.0
6570;Hombres;09 Cataluña;2014;De 60 a 64 años;192977.0
6571;Hombres;09 Cataluña;2014;De 65 a 69 años;179080.0
6572;Hombres;09 Cataluña;2014;De 70 a 74 años;141642.0
6573;Hombres;09 Cataluña;2014;De 75 a 79 años;102884.0
6574;Hombres;09 Cataluña;2014;De 80 a 84 años;88621.0
6575;Hombres;09 Cataluña;2014;De 85 a 89 años;115422.0
6576;Hombres;09 Cataluña;2014;De 90 a 94 años;17098.0
6577;Hombres;09 Cataluña;2014;Menos de 1 año;37039.0
6578;Hombres;09 Cataluña;2014;Todas las edades;3645767.0
6579;Hombres;09 Cataluña;2015;95 y más años;3425.0
6580;Hombres;09 Cataluña;2015;De 1 a 14 años;570285.0
6581;Hombres;09 Cataluña;2015;De 15 a 29 años;560287.0
6582;Hombres;09 Cataluña;2015;De 30 a 39 años;572114.0
6583;Hombres;09 Cataluña;2015;De 40 a 44 años;334582.0
6584;Hombres;09 Cataluña;2015;De 45 a 49 años;299141.0
6585;Hombres;09 Cataluña;2015;De 50 a 54 años;264907.0
6586;Hombres;09 Cataluña;2015;De 55 a 59 años;231103.0
6587;Hombres;09 Cataluña;2015;De 60 a 64 años;196871.0
6588;Hombres;09 Cataluña;2015;De 65 a 69 años;177481.0
6589;Hombres;09 Cataluña;2015;De 70 a 74 años;143170.0
6590;Hombres;09 Cataluña;2015;De 75 a 79 años;107253.0
6591;Hombres;09 Cataluña;2015;De 80 a 84 años;89487.0
6592;Hombres;09 Cataluña;2015;De 85 a 89 años;120812.0
6593;Hombres;09 Cataluña;2015;De 90 a 94 años;17891.0
6594;Hombres;09 Cataluña;2015;Menos de 1 año;36419.0
6595;Hombres;09 Cataluña;2015;Todas las edades;3654164.0
6596;Hombres;09 Cataluña;2016;95 y más años;3806.0
6597;Hombres;09 Cataluña;2016;De 1 a 14 años;570723.0
6598;Hombres;09 Cataluña;2016;De 15 a 29 años;566728.0
6599;Hombres;09 Cataluña;2016;De 30 a 39 años;549459.0
6600;Hombres;09 Cataluña;2016;De 40 a 44 años;339006.0
6601;Hombres;09 Cataluña;2016;De 45 a 49 años;304084.0
6602;Hombres;09 Cataluña;2016;De 50 a 54 años;272418.0
6603;Hombres;09 Cataluña;2016;De 55 a 59 años;235855.0
6604;Hombres;09 Cataluña;2016;De 60 a 64 años;200686.0
6605;Hombres;09 Cataluña;2016;De 65 a 69 años;178966.0
6606;Hombres;09 Cataluña;2016;De 70 a 74 años;149000.0
6607;Hombres;09 Cataluña;2016;De 75 a 79 años;104862.0
6608;Hombres;09 Cataluña;2016;De 80 a 84 años;90990.0
6609;Hombres;09 Cataluña;2016;De 85 a 89 años;125868.0
6610;Hombres;09 Cataluña;2016;De 90 a 94 años;18780.0
6611;Hombres;09 Cataluña;2016;Menos de 1 año;35367.0
6612;Hombres;09 Cataluña;2016;Todas las edades;3672371.0
6613;Hombres;09 Cataluña;2017;95 y más años;4082.0
6614;Hombres;09 Cataluña;2017;De 1 a 14 años;571180.0
6615;Hombres;09 Cataluña;2017;De 15 a 29 años;580729.0
6616;Hombres;09 Cataluña;2017;De 30 a 39 años;530586.0
6617;Hombres;09 Cataluña;2017;De 40 a 44 años;341618.0
6618;Hombres;09 Cataluña;2017;De 45 a 49 años;309573.0
6619;Hombres;09 Cataluña;2017;De 50 a 54 años;279478.0
6620;Hombres;09 Cataluña;2017;De 55 a 59 años;239554.0
6621;Hombres;09 Cataluña;2017;De 60 a 64 años;204698.0
6622;Hombres;09 Cataluña;2017;De 65 a 69 años;180726.0
6623;Hombres;09 Cataluña;2017;De 70 a 74 años;155241.0
6624;Hombres;09 Cataluña;2017;De 75 a 79 años;104647.0
6625;Hombres;09 Cataluña;2017;De 80 a 84 años;90576.0
6626;Hombres;09 Cataluña;2017;De 85 a 89 años;130947.0
6627;Hombres;09 Cataluña;2017;De 90 a 94 años;19459.0
6628;Hombres;09 Cataluña;2017;Menos de 1 año;34506.0
6629;Hombres;09 Cataluña;2017;Todas las edades;3700356.0
6630;Hombres;09 Cataluña;2018;95 y más años;4301.0
6631;Hombres;09 Cataluña;2018;De 1 a 14 años;570191.0
6632;Hombres;09 Cataluña;2018;De 15 a 29 años;602609.0
6633;Hombres;09 Cataluña;2018;De 30 a 39 años;520357.0
6634;Hombres;09 Cataluña;2018;De 40 a 44 años;344008.0
6635;Hombres;09 Cataluña;2018;De 45 a 49 años;317392.0
6636;Hombres;09 Cataluña;2018;De 50 a 54 años;286067.0
6637;Hombres;09 Cataluña;2018;De 55 a 59 años;243645.0
6638;Hombres;09 Cataluña;2018;De 60 a 64 años;210088.0
6639;Hombres;09 Cataluña;2018;De 65 a 69 años;179751.0
6640;Hombres;09 Cataluña;2018;De 70 a 74 años;160228.0
6641;Hombres;09 Cataluña;2018;De 75 a 79 años;111971.0
6642;Hombres;09 Cataluña;2018;De 80 a 84 años;86475.0
6643;Hombres;09 Cataluña;2018;De 85 a 89 años;135544.0
6644;Hombres;09 Cataluña;2018;De 90 a 94 años;20233.0
6645;Hombres;09 Cataluña;2018;Menos de 1 año;32441.0
6646;Hombres;09 Cataluña;2018;Todas las edades;3745262.0
6647;Hombres;09 Cataluña;2019;95 y más años;4655.0
6648;Hombres;09 Cataluña;2019;De 1 a 14 años;567447.0
6649;Hombres;09 Cataluña;2019;De 15 a 29 años;627636.0
6650;Hombres;09 Cataluña;2019;De 30 a 39 años;514657.0
6651;Hombres;09 Cataluña;2019;De 40 a 44 años;341057.0
6652;Hombres;09 Cataluña;2019;De 45 a 49 años;327420.0
6653;Hombres;09 Cataluña;2019;De 50 a 54 años;289742.0
6654;Hombres;09 Cataluña;2019;De 55 a 59 años;252005.0
6655;Hombres;09 Cataluña;2019;De 60 a 64 años;216032.0
6656;Hombres;09 Cataluña;2019;De 65 a 69 años;180721.0
6657;Hombres;09 Cataluña;2019;De 70 a 74 años;163025.0
6658;Hombres;09 Cataluña;2019;De 75 a 79 años;122841.0
6659;Hombres;09 Cataluña;2019;De 80 a 84 años;80026.0
6660;Hombres;09 Cataluña;2019;De 85 a 89 años;139633.0
6661;Hombres;09 Cataluña;2019;De 90 a 94 años;21316.0
6662;Hombres;09 Cataluña;2019;Menos de 1 año;31600.0
6663;Hombres;09 Cataluña;2019;Todas las edades;3797011.0
6664;Hombres;09 Cataluña;2020;95 y más años;4621.0
6665;Hombres;09 Cataluña;2020;De 1 a 14 años;559091.0
6666;Hombres;09 Cataluña;2020;De 15 a 29 años;638791.0
6667;Hombres;09 Cataluña;2020;De 30 a 39 años;506803.0
6668;Hombres;09 Cataluña;2020;De 40 a 44 años;334515.0
6669;Hombres;09 Cataluña;2020;De 45 a 49 años;335658.0
6670;Hombres;09 Cataluña;2020;De 50 a 54 años;295926.0
6671;Hombres;09 Cataluña;2020;De 55 a 59 años;258499.0
6672;Hombres;09 Cataluña;2020;De 60 a 64 años;221676.0
6673;Hombres;09 Cataluña;2020;De 65 a 69 años;184142.0
6674;Hombres;09 Cataluña;2020;De 70 a 74 años;161205.0
6675;Hombres;09 Cataluña;2020;De 75 a 79 años;123445.0
6676;Hombres;09 Cataluña;2020;De 80 a 84 años;82905.0
6677;Hombres;09 Cataluña;2020;De 85 a 89 años;138913.0
6678;Hombres;09 Cataluña;2020;De 90 a 94 años;21592.0
6679;Hombres;09 Cataluña;2020;Menos de 1 año;29604.0
6680;Hombres;09 Cataluña;2020;Todas las edades;3814823.0
6681;Hombres;09 Cataluña;2021;95 y más años;4953.0
6682;Hombres;09 Cataluña;2021;De 1 a 14 años;548102.0
6683;Hombres;09 Cataluña;2021;De 15 a 29 años;648123.0
6684;Hombres;09 Cataluña;2021;De 30 a 39 años;494350.0
6685;Hombres;09 Cataluña;2021;De 40 a 44 años;322071.0
6686;Hombres;09 Cataluña;2021;De 45 a 49 años;340225.0
6687;Hombres;09 Cataluña;2021;De 50 a 54 años;301091.0
6688;Hombres;09 Cataluña;2021;De 55 a 59 años;266178.0
6689;Hombres;09 Cataluña;2021;De 60 a 64 años;225917.0
6690;Hombres;09 Cataluña;2021;De 65 a 69 años;187692.0
6691;Hombres;09 Cataluña;2021;De 70 a 74 años;162413.0
6692;Hombres;09 Cataluña;2021;De 75 a 79 años;128358.0
6693;Hombres;09 Cataluña;2021;De 80 a 84 años;81259.0
6694;Hombres;09 Cataluña;2021;De 85 a 89 años;141903.0
6695;Hombres;09 Cataluña;2021;De 90 a 94 años;22422.0
6696;Hombres;09 Cataluña;2021;Menos de 1 año;29755.0
6697;Hombres;09 Cataluña;2021;Todas las edades;3820173.0
6698;Hombres;09 Cataluña;2022;95 y más años;5073.0
6699;Hombres;09 Cataluña;2022;De 1 a 14 años;545777.0
6700;Hombres;09 Cataluña;2022;De 15 a 29 años;678103.0
6701;Hombres;09 Cataluña;2022;De 30 a 39 años;502751.0
6702;Hombres;09 Cataluña;2022;De 40 a 44 años;313654.0
6703;Hombres;09 Cataluña;2022;De 45 a 49 años;345640.0
6704;Hombres;09 Cataluña;2022;De 50 a 54 años;308703.0
6705;Hombres;09 Cataluña;2022;De 55 a 59 años;274497.0
6706;Hombres;09 Cataluña;2022;De 60 a 64 años;230831.0
6707;Hombres;09 Cataluña;2022;De 65 a 69 años;192050.0
6708;Hombres;09 Cataluña;2022;De 70 a 74 años;164431.0
6709;Hombres;09 Cataluña;2022;De 75 a 79 años;134000.0
6710;Hombres;09 Cataluña;2022;De 80 a 84 años;81763.0
6711;Hombres;09 Cataluña;2022;De 85 a 89 años;142729.0
6712;Hombres;09 Cataluña;2022;De 90 a 94 años;23436.0
6713;Hombres;09 Cataluña;2022;Menos de 1 año;29404.0
6714;Hombres;09 Cataluña;2022;Todas las edades;3887223.0
6715;Hombres;09 Cataluña;2023;95 y más años;5364.0
6716;Hombres;09 Cataluña;2023;De 1 a 14 años;537208.0
6717;Hombres;09 Cataluña;2023;De 15 a 29 años;706204.0
6718;Hombres;09 Cataluña;2023;De 30 a 39 años;512431.0
6719;Hombres;09 Cataluña;2023;De 40 a 44 años;302946.0
6720;Hombres;09 Cataluña;2023;De 45 a 49 años;348923.0
6721;Hombres;09 Cataluña;2023;De 50 a 54 años;316719.0
6722;Hombres;09 Cataluña;2023;De 55 a 59 años;281611.0
6723;Hombres;09 Cataluña;2023;De 60 a 64 años;235486.0
6724;Hombres;09 Cataluña;2023;De 65 a 69 años;198147.0
6725;Hombres;09 Cataluña;2023;De 70 a 74 años;164304.0
6726;Hombres;09 Cataluña;2023;De 75 a 79 años;138800.0
6727;Hombres;09 Cataluña;2023;De 80 a 84 años;88159.0
6728;Hombres;09 Cataluña;2023;De 85 a 89 años;139774.0
6729;Hombres;09 Cataluña;2023;De 90 a 94 años;24404.0
6730;Hombres;09 Cataluña;2023;Menos de 1 año;27989.0
6731;Hombres;09 Cataluña;2023;Todas las edades;3943698.0
6732;Hombres;10 Comunitat Valenciana;1980;95 y más años;0.0
6733;Hombres;10 Comunitat Valenciana;1980;De 1 a 14 años;460032.0
6734;Hombres;10 Comunitat Valenciana;1980;De 15 a 29 años;416834.0
6735;Hombres;10 Comunitat Valenciana;1980;De 30 a 39 años;226951.0
6736;Hombres;10 Comunitat Valenciana;1980;De 40 a 44 años;102375.0
6737;Hombres;10 Comunitat Valenciana;1980;De 45 a 49 años;108439.0
6738;Hombres;10 Comunitat Valenciana;1980;De 50 a 54 años;104642.0
6739;Hombres;10 Comunitat Valenciana;1980;De 55 a 59 años;96656.0
6740;Hombres;10 Comunitat Valenciana;1980;De 60 a 64 años;68730.0
6741;Hombres;10 Comunitat Valenciana;1980;De 65 a 69 años;62057.0
6742;Hombres;10 Comunitat Valenciana;1980;De 70 a 74 años;50860.0
6743;Hombres;10 Comunitat Valenciana;1980;De 75 a 79 años;32860.0
6744;Hombres;10 Comunitat Valenciana;1980;De 80 a 84 años;15749.0
6745;Hombres;10 Comunitat Valenciana;1980;De 85 a 89 años;8017.0
6746;Hombres;10 Comunitat Valenciana;1980;De 90 a 94 años;0.0
6747;Hombres;10 Comunitat Valenciana;1980;Menos de 1 año;29621.0
6748;Hombres;10 Comunitat Valenciana;1980;Todas las edades;1783819.0
6749;Hombres;10 Comunitat Valenciana;1981;95 y más años;0.0
6750;Hombres;10 Comunitat Valenciana;1981;De 1 a 14 años;457214.0
6751;Hombres;10 Comunitat Valenciana;1981;De 15 a 29 años;426074.0
6752;Hombres;10 Comunitat Valenciana;1981;De 30 a 39 años;232623.0
6753;Hombres;10 Comunitat Valenciana;1981;De 40 a 44 años;100250.0
6754;Hombres;10 Comunitat Valenciana;1981;De 45 a 49 años;108287.0
6755;Hombres;10 Comunitat Valenciana;1981;De 50 a 54 años;104782.0
6756;Hombres;10 Comunitat Valenciana;1981;De 55 a 59 años;98020.0
6757;Hombres;10 Comunitat Valenciana;1981;De 60 a 64 años;73814.0
6758;Hombres;10 Comunitat Valenciana;1981;De 65 a 69 años;62137.0
6759;Hombres;10 Comunitat Valenciana;1981;De 70 a 74 años;51300.0
6760;Hombres;10 Comunitat Valenciana;1981;De 75 a 79 años;33666.0
6761;Hombres;10 Comunitat Valenciana;1981;De 80 a 84 años;16440.0
6762;Hombres;10 Comunitat Valenciana;1981;De 85 a 89 años;8375.0
6763;Hombres;10 Comunitat Valenciana;1981;De 90 a 94 años;0.0
6764;Hombres;10 Comunitat Valenciana;1981;Menos de 1 año;29079.0
6765;Hombres;10 Comunitat Valenciana;1981;Todas las edades;1802059.0
6766;Hombres;10 Comunitat Valenciana;1982;95 y más años;0.0
6767;Hombres;10 Comunitat Valenciana;1982;De 1 a 14 años;454780.0
6768;Hombres;10 Comunitat Valenciana;1982;De 15 a 29 años;432897.0
6769;Hombres;10 Comunitat Valenciana;1982;De 30 a 39 años;237634.0
6770;Hombres;10 Comunitat Valenciana;1982;De 40 a 44 años;99224.0
6771;Hombres;10 Comunitat Valenciana;1982;De 45 a 49 años;107174.0
6772;Hombres;10 Comunitat Valenciana;1982;De 50 a 54 años;106727.0
6773;Hombres;10 Comunitat Valenciana;1982;De 55 a 59 años;97991.0
6774;Hombres;10 Comunitat Valenciana;1982;De 60 a 64 años;79720.0
6775;Hombres;10 Comunitat Valenciana;1982;De 65 a 69 años;61152.0
6776;Hombres;10 Comunitat Valenciana;1982;De 70 a 74 años;51843.0
6777;Hombres;10 Comunitat Valenciana;1982;De 75 a 79 años;34726.0
6778;Hombres;10 Comunitat Valenciana;1982;De 80 a 84 años;17570.0
6779;Hombres;10 Comunitat Valenciana;1982;De 85 a 89 años;8466.0
6780;Hombres;10 Comunitat Valenciana;1982;De 90 a 94 años;0.0
6781;Hombres;10 Comunitat Valenciana;1982;Menos de 1 año;26749.0
6782;Hombres;10 Comunitat Valenciana;1982;Todas las edades;1816649.0
6783;Hombres;10 Comunitat Valenciana;1983;95 y más años;0.0
6784;Hombres;10 Comunitat Valenciana;1983;De 1 a 14 años;449733.0
6785;Hombres;10 Comunitat Valenciana;1983;De 15 a 29 años;440771.0
6786;Hombres;10 Comunitat Valenciana;1983;De 30 a 39 años;239529.0
6787;Hombres;10 Comunitat Valenciana;1983;De 40 a 44 años;102511.0
6788;Hombres;10 Comunitat Valenciana;1983;De 45 a 49 años;103522.0
6789;Hombres;10 Comunitat Valenciana;1983;De 50 a 54 años;107553.0
6790;Hombres;10 Comunitat Valenciana;1983;De 55 a 59 años;99672.0
6791;Hombres;10 Comunitat Valenciana;1983;De 60 a 64 años;85007.0
6792;Hombres;10 Comunitat Valenciana;1983;De 65 a 69 años;60992.0
6793;Hombres;10 Comunitat Valenciana;1983;De 70 a 74 años;51809.0
6794;Hombres;10 Comunitat Valenciana;1983;De 75 a 79 años;35948.0
6795;Hombres;10 Comunitat Valenciana;1983;De 80 a 84 años;18521.0
6796;Hombres;10 Comunitat Valenciana;1983;De 85 a 89 años;8580.0
6797;Hombres;10 Comunitat Valenciana;1983;De 90 a 94 años;0.0
6798;Hombres;10 Comunitat Valenciana;1983;Menos de 1 año;24646.0
6799;Hombres;10 Comunitat Valenciana;1983;Todas las edades;1828796.0
6800;Hombres;10 Comunitat Valenciana;1984;95 y más años;0.0
6801;Hombres;10 Comunitat Valenciana;1984;De 1 a 14 años;442488.0
6802;Hombres;10 Comunitat Valenciana;1984;De 15 a 29 años;449161.0
6803;Hombres;10 Comunitat Valenciana;1984;De 30 a 39 años;240947.0
6804;Hombres;10 Comunitat Valenciana;1984;De 40 a 44 años;109952.0
6805;Hombres;10 Comunitat Valenciana;1984;De 45 a 49 años;97010.0
6806;Hombres;10 Comunitat Valenciana;1984;De 50 a 54 años;108034.0
6807;Hombres;10 Comunitat Valenciana;1984;De 55 a 59 años;100567.0
6808;Hombres;10 Comunitat Valenciana;1984;De 60 a 64 años;89679.0
6809;Hombres;10 Comunitat Valenciana;1984;De 65 a 69 años;61035.0
6810;Hombres;10 Comunitat Valenciana;1984;De 70 a 74 años;52420.0
6811;Hombres;10 Comunitat Valenciana;1984;De 75 a 79 años;37046.0
6812;Hombres;10 Comunitat Valenciana;1984;De 80 a 84 años;19506.0
6813;Hombres;10 Comunitat Valenciana;1984;De 85 a 89 años;8709.0
6814;Hombres;10 Comunitat Valenciana;1984;De 90 a 94 años;0.0
6815;Hombres;10 Comunitat Valenciana;1984;Menos de 1 año;24179.0
6816;Hombres;10 Comunitat Valenciana;1984;Todas las edades;1840734.0
6817;Hombres;10 Comunitat Valenciana;1985;95 y más años;0.0
6818;Hombres;10 Comunitat Valenciana;1985;De 1 a 14 años;433773.0
6819;Hombres;10 Comunitat Valenciana;1985;De 15 a 29 años;457064.0
6820;Hombres;10 Comunitat Valenciana;1985;De 30 a 39 años;243172.0
6821;Hombres;10 Comunitat Valenciana;1985;De 40 a 44 años;107292.0
6822;Hombres;10 Comunitat Valenciana;1985;De 45 a 49 años;101402.0
6823;Hombres;10 Comunitat Valenciana;1985;De 50 a 54 años;106569.0
6824;Hombres;10 Comunitat Valenciana;1985;De 55 a 59 años;102587.0
6825;Hombres;10 Comunitat Valenciana;1985;De 60 a 64 años;92570.0
6826;Hombres;10 Comunitat Valenciana;1985;De 65 a 69 años;63210.0
6827;Hombres;10 Comunitat Valenciana;1985;De 70 a 74 años;52636.0
6828;Hombres;10 Comunitat Valenciana;1985;De 75 a 79 años;37942.0
6829;Hombres;10 Comunitat Valenciana;1985;De 80 a 84 años;20090.0
6830;Hombres;10 Comunitat Valenciana;1985;De 85 a 89 años;9297.0
6831;Hombres;10 Comunitat Valenciana;1985;De 90 a 94 años;0.0
6832;Hombres;10 Comunitat Valenciana;1985;Menos de 1 año;22843.0
6833;Hombres;10 Comunitat Valenciana;1985;Todas las edades;1850449.0
6834;Hombres;10 Comunitat Valenciana;1986;95 y más años;0.0
6835;Hombres;10 Comunitat Valenciana;1986;De 1 a 14 años;423969.0
6836;Hombres;10 Comunitat Valenciana;1986;De 15 a 29 años;464725.0
6837;Hombres;10 Comunitat Valenciana;1986;De 30 a 39 años;245905.0
6838;Hombres;10 Comunitat Valenciana;1986;De 40 a 44 años;110934.0
6839;Hombres;10 Comunitat Valenciana;1986;De 45 a 49 años;99086.0
6840;Hombres;10 Comunitat Valenciana;1986;De 50 a 54 años;106263.0
6841;Hombres;10 Comunitat Valenciana;1986;De 55 a 59 años;102422.0
6842;Hombres;10 Comunitat Valenciana;1986;De 60 a 64 años;94274.0
6843;Hombres;10 Comunitat Valenciana;1986;De 65 a 69 años;67992.0
6844;Hombres;10 Comunitat Valenciana;1986;De 70 a 74 años;52833.0
6845;Hombres;10 Comunitat Valenciana;1986;De 75 a 79 años;38590.0
6846;Hombres;10 Comunitat Valenciana;1986;De 80 a 84 años;20839.0
6847;Hombres;10 Comunitat Valenciana;1986;De 85 a 89 años;9861.0
6848;Hombres;10 Comunitat Valenciana;1986;De 90 a 94 años;0.0
6849;Hombres;10 Comunitat Valenciana;1986;Menos de 1 año;22168.0
6850;Hombres;10 Comunitat Valenciana;1986;Todas las edades;1859862.0
6851;Hombres;10 Comunitat Valenciana;1987;95 y más años;0.0
6852;Hombres;10 Comunitat Valenciana;1987;De 1 a 14 años;413074.0
6853;Hombres;10 Comunitat Valenciana;1987;De 15 a 29 años;469944.0
6854;Hombres;10 Comunitat Valenciana;1987;De 30 a 39 años;250621.0
6855;Hombres;10 Comunitat Valenciana;1987;De 40 a 44 años;114276.0
6856;Hombres;10 Comunitat Valenciana;1987;De 45 a 49 años;97864.0
6857;Hombres;10 Comunitat Valenciana;1987;De 50 a 54 años;105204.0
6858;Hombres;10 Comunitat Valenciana;1987;De 55 a 59 años;104146.0
6859;Hombres;10 Comunitat Valenciana;1987;De 60 a 64 años;94133.0
6860;Hombres;10 Comunitat Valenciana;1987;De 65 a 69 años;73714.0
6861;Hombres;10 Comunitat Valenciana;1987;De 70 a 74 años;52183.0
6862;Hombres;10 Comunitat Valenciana;1987;De 75 a 79 años;39398.0
6863;Hombres;10 Comunitat Valenciana;1987;De 80 a 84 años;21633.0
6864;Hombres;10 Comunitat Valenciana;1987;De 85 a 89 años;10605.0
6865;Hombres;10 Comunitat Valenciana;1987;De 90 a 94 años;0.0
6866;Hombres;10 Comunitat Valenciana;1987;Menos de 1 año;21673.0
6867;Hombres;10 Comunitat Valenciana;1987;Todas las edades;1868464.0
6868;Hombres;10 Comunitat Valenciana;1988;95 y más años;0.0
6869;Hombres;10 Comunitat Valenciana;1988;De 1 a 14 años;401567.0
6870;Hombres;10 Comunitat Valenciana;1988;De 15 a 29 años;474695.0
6871;Hombres;10 Comunitat Valenciana;1988;De 30 a 39 años;253444.0
6872;Hombres;10 Comunitat Valenciana;1988;De 40 a 44 años;117384.0
6873;Hombres;10 Comunitat Valenciana;1988;De 45 a 49 años;101186.0
6874;Hombres;10 Comunitat Valenciana;1988;De 50 a 54 años;101581.0
6875;Hombres;10 Comunitat Valenciana;1988;De 55 a 59 años;105074.0
6876;Hombres;10 Comunitat Valenciana;1988;De 60 a 64 años;95330.0
6877;Hombres;10 Comunitat Valenciana;1988;De 65 a 69 años;78578.0
6878;Hombres;10 Comunitat Valenciana;1988;De 70 a 74 años;52217.0
6879;Hombres;10 Comunitat Valenciana;1988;De 75 a 79 años;39710.0
6880;Hombres;10 Comunitat Valenciana;1988;De 80 a 84 años;22592.0
6881;Hombres;10 Comunitat Valenciana;1988;De 85 a 89 años;11160.0
6882;Hombres;10 Comunitat Valenciana;1988;De 90 a 94 años;0.0
